0	-15.007	5	99.50
0	-14.937	5	99.50
0	-14.847	5	99.50
0	-14.787	5	99.50
0	-14.727	5	99.50
0	-14.637	5	99.50
0	-14.557	5	99.50
0	-14.487	5	99.50
0	-14.417	5	99.50
0	-14.347	5	99.50
0	-14.257	5	99.50
0	-14.197	5	99.50
0	-14.107	5	99.50
0	-14.047	5	99.50
0	-13.967	5	99.50
0	-13.897	5	99.50
0	-13.817	5	99.50
0	-13.757	5	99.50
0	-13.667	5	99.50
0	-13.587	5	99.50
0	-13.517	5	99.50
0	-13.437	5	99.50
0	-13.377	5	99.50
0	-13.297	5	99.50
0	-13.227	5	99.50
0	-13.137	5	99.50
0	-13.087	5	99.50
0	-12.997	5	99.50
0	-12.927	5	99.50
0	-12.847	5	99.50
0	-12.767	5	99.50
0	-12.697	5	99.50
0	-12.627	5	99.50
0	-12.557	5	99.50
0	-12.477	5	99.50
0	-12.407	5	99.50
0	-12.327	5	99.50
0	-12.257	5	99.50
0	-12.177	5	99.50
0	-12.117	5	99.50
0	-12.027	5	99.50
0	-11.957	5	99.50
0	-11.887	5	99.50
0	-11.807	5	99.50
0	-11.727	5	99.50
0	-11.647	5	99.50
0	-11.587	5	99.50
0	-11.497	5	99.50
0	-11.437	5	99.50
0	-11.357	5	99.50
0	-11.287	5	99.50
0	-11.197	5	99.50
0	-11.137	5	99.50
0	-11.057	5	99.50
0	-10.997	5	99.50
0	-10.907	5	99.50
0	-10.847	5	99.50
0	-10.757	5	99.50
0	-10.697	5	99.50
0	-10.617	5	99.50
0	-10.537	5	99.50
0	-10.457	5	99.50
0	-10.387	5	99.50
0	-10.307	5	99.50
0	-10.237	5	99.50
0	-10.157	5	99.50
0	-10.097	5	99.50
0	-10.017	5	99.50
0	-9.947	5	99.50
0	-9.867	5	99.50
0	-9.787	5	99.50
0	-9.717	5	99.50
0	-9.637	5	99.50
0	-9.567	5	99.50
0	-9.487	5	99.50
0	-9.427	5	99.50
0	-9.337	5	99.50
0	-9.267	5	99.50
0	-9.187	5	99.50
0	-9.127	5	99.50
0	-9.037	5	99.50
0	-8.977	5	99.50
0	-8.887	5	99.50
0	-8.827	5	99.50
0	-8.747	5	99.50
0	-8.677	5	99.50
0	-8.587	5	99.50
0	-8.527	5	99.50
0	-8.447	5	99.50
0	-8.377	5	99.50
0	-8.297	5	99.50
0	-8.237	5	99.50
0	-8.147	5	99.50
0	-8.087	5	99.50
0	-7.987	5	99.50
0	-7.917	5	99.50
0	-7.847	5	99.50
0	-7.767	5	99.50
0	-7.697	5	99.50
0	-7.617	5	99.50
0	-7.547	5	99.50
0	-7.467	5	99.50
0	-7.407	5	99.50
0	-7.327	5	99.50
0	-7.257	5	99.50
0	-7.177	5	99.50
0	-7.117	5	99.50
0	-7.027	5	99.50
0	-6.967	5	99.50
0	-6.877	5	99.50
0	-6.807	5	99.50
0	-6.727	5	99.50
0	-6.657	5	99.50
0	-6.577	5	99.50
0	-6.517	5	99.50
0	-6.427	5	99.50
0	-6.367	5	99.50
0	-6.287	5	99.50
0	-6.207	5	99.50
0	-6.137	5	99.50
0	-6.057	5	99.50
0	-5.997	5	99.50
0	-5.907	5	99.50
0	-5.837	5	99.50
0	-5.757	5	99.50
0	-5.697	5	99.50
0	-5.617	5	99.50
0	-5.547	5	99.50
0	-5.457	5	99.50
0	-5.397	5	99.50
0	-5.307	5	99.50
0	-5.227	5	99.50
0	-5.167	5	99.50
0	-5.087	5	99.50
0	-5.007	5	99.50
0	-4.937	5	99.50
0	-4.867	5	99.50
0	-4.787	5	99.50
0	-4.727	5	99.50
0	-4.647	5	99.50
0	-4.557	5	99.50
0	-4.497	5	99.50
0	-4.417	5	99.50
0	-4.347	5	99.50
0	-4.267	5	99.50
0	-4.197	5	99.50
0	-4.117	5	99.50
0	-4.047	5	99.50
0	-3.977	5	99.50
0	-3.887	5	99.50
0	-3.817	5	99.50
0	-3.747	5	99.50
0	-3.677	5	99.50
0	-3.587	5	99.50
0	-3.527	5	99.50
0	-3.447	5	99.50
0	-3.377	5	99.50
0	-3.297	5	99.50
0	-3.217	5	99.50
0	-3.157	5	99.50
0	-3.057	5	99.50
0	-3.007	5	99.50
0	-2.917	5	99.50
0	-2.847	5	99.50
0	-2.777	5	99.50
0	-2.707	5	99.50
0	-2.627	5	99.50
0	-2.547	5	99.50
0	-2.477	5	99.50
0	-2.397	5	99.50
0	-2.337	5	99.50
0	-2.257	5	99.50
0	-2.187	5	99.50
0	-2.107	5	99.50
0	-2.037	5	99.50
0	-1.957	5	99.50
0	-1.877	5	99.50
0	-1.807	5	99.50
0	-1.727	5	99.50
0	-1.667	5	99.50
0	-1.577	5	99.50
0	-1.507	5	99.50
0	-1.437	5	99.50
0	-1.367	5	99.50
0	-1.287	5	99.50
0	-1.207	5	99.50
0	-1.137	5	99.50
0	-1.057	5	99.50
0	-0.987	5	99.50
0	-0.917	5	99.50
0	-0.847	5	99.50
0	-0.757	5	99.50
0	-0.687	5	99.50
0	-0.607	5	99.50
0	-0.537	5	99.50
0	-0.457	5	99.50
0	-0.377	5	99.50
0	-0.317	5	99.50
0	-0.237	5	99.50
0	-0.167	5	99.50
0	-0.087	5	99.50
0	-0.017	5	99.50
0	0.063	5	99.50
0	0.143	5	99.50
0	0.203	5	99.50
0	0.293	5	99.50
0	0.353	5	99.50
0	0.433	5	99.50
0	0.493	5	99.50
0	0.573	5	99.50
0	0.643	5	99.50
0	0.743	5	99.50
0	0.813	5	99.50
0	0.883	5	99.50
0	0.963	5	99.50
0	1.033	5	99.50
0	1.103	5	99.50
0	1.163	5	99.50
0	1.253	5	99.50
0	1.323	5	99.50
0	1.403	5	99.50
0	1.483	5	99.50
0	1.553	5	99.50
0	1.633	5	99.50
0	1.703	5	99.50
0	1.783	5	99.50
0	1.843	5	99.50
0	1.923	5	99.50
0	1.993	5	99.50
0	2.073	5	100.50
0	2.143	5	100.50
0	2.223	5	100.50
0	2.303	5	100.50
0	2.363	5	100.50
0	2.463	5	100.50
0	2.513	5	100.50
0	2.593	5	100.50
0	2.663	5	100.50
0	2.743	5	100.50
0	2.813	5	100.50
0	2.893	5	100.50
0	2.973	5	100.50
0	3.043	5	100.50
0	3.123	5	100.50
0	3.183	5	100.50
0	3.273	5	100.50
0	3.343	5	100.50
0	3.423	5	100.50
0	3.483	5	100.50
0	3.563	5	100.50
0	3.643	5	100.50
0	3.713	5	100.50
0	3.793	5	100.50
0	3.863	5	100.50
0	3.943	5	100.50
0	4.003	5	100.50
0	4.083	5	100.50
0	4.163	5	100.50
0	4.243	5	100.50
0	4.303	5	100.50
0	4.383	5	100.50
0	4.473	5	100.50
0	4.533	5	100.50
0	4.613	5	100.50
0	4.683	5	100.50
0	4.763	5	100.50
0	4.833	5	100.50
0	4.913	5	100.50
0	4.973	5	100.50
0	5.063	5	100.50
0	5.133	5	100.50
0	5.203	5	100.50
0	5.283	5	100.50
0	5.353	5	100.50
0	5.433	5	100.50
0	5.503	5	100.50
0	5.583	5	100.50
0	5.643	5	100.50
0	5.723	5	100.50
0	5.803	5	100.50
0	5.883	5	100.50
0	5.963	5	100.50
0	6.023	5	100.50
0	6.113	5	100.50
0	6.183	5	100.50
0	6.263	5	100.50
0	6.323	5	100.50
0	6.403	5	100.50
0	6.483	5	100.50
0	6.553	5	100.50
0	6.633	5	100.50
0	6.693	5	100.50
0	6.783	5	100.50
0	6.843	5	100.50
0	6.923	5	100.50
0	6.993	5	100.50
0	7.073	5	100.50
0	7.143	5	100.50
0	7.233	5	100.50
0	7.293	5	100.50
0	7.363	5	100.50
0	7.463	5	100.50
0	7.523	5	100.50
0	7.593	5	100.50
0	7.663	5	100.50
0	7.753	5	100.50
0	7.823	5	100.50
0	7.893	5	100.50
0	7.953	5	100.50
0	8.033	5	100.50
0	8.113	5	100.50
0	8.193	5	100.50
0	8.273	5	100.50
0	8.333	5	100.50
0	8.423	5	100.50
0	8.493	5	100.50
0	8.573	5	100.50
0	8.633	5	100.50
0	8.713	5	100.50
0	8.783	5	100.50
0	8.863	5	100.50
0	8.943	5	100.50
0	9.003	5	100.50
0	9.083	5	100.50
0	9.163	5	100.50
0	9.243	5	100.50
0	9.303	5	100.50
0	9.383	5	100.50
0	9.453	5	100.50
0	9.543	5	100.50
0	9.603	5	100.50
0	9.683	5	100.50
0	9.763	5	100.50
0	9.833	5	100.50
0	9.913	5	100.50
0	9.983	5	100.50
0	10.053	5	100.50
0	10.123	5	100.50
0	10.213	5	100.50
0	10.283	5	100.50
0	10.353	5	100.50
0	10.443	5	100.50
0	10.503	5	100.50
0	10.583	5	100.50
0	10.653	5	100.50
0	10.723	5	100.50
0	10.793	5	100.50
0	10.883	5	100.50
0	10.953	5	100.50
0	11.033	5	100.50
0	11.113	5	100.50
0	11.173	5	100.50
0	11.263	5	100.50
0	11.323	5	100.50
0	11.403	5	100.50
0	11.473	5	100.50
0	11.553	5	100.50
0	11.623	5	100.50
0	11.703	5	100.50
0	11.763	5	100.50
0	11.853	5	100.50
0	11.933	5	100.50
0	11.993	5	100.50
0	12.073	5	100.50
0	12.143	5	100.50
0	12.223	5	100.50
0	12.293	5	100.50
0	12.373	5	100.50
0	12.443	5	100.50
0	12.523	5	100.50
0	12.593	5	100.50
0	12.673	5	100.50
0	12.733	5	100.50
0	12.813	5	100.50
0	12.883	5	100.50
0	12.973	5	100.50
0	13.033	5	100.50
0	13.113	5	100.50
0	13.183	5	100.50
0	13.263	5	100.50
0	13.333	5	100.50
0	13.413	5	100.50
0	13.483	5	100.50
0	13.563	5	100.50
0	13.643	5	100.50
0	13.713	5	100.50
0	13.793	5	100.50
0	13.863	5	100.50
0	13.943	5	100.50
0	14.013	5	100.50
0	14.093	5	100.50
0	14.153	5	100.50
0	14.243	5	100.50
0	14.303	5	100.50
0	14.383	5	100.50
0	14.453	5	100.50
0	14.533	5	100.50
0	14.593	5	100.50
0	14.683	5	100.50
0	14.763	5	100.50
0	14.833	5	100.50
0	14.913	5	100.50
0	14.973	5	100.50
0	15.063	5	100.50
0	15.123	5	100.50
0	15.213	5	100.50
0	15.263	5	100.50
0	15.353	5	100.50
0	15.423	5	100.50
0	15.503	5	100.50
0	15.593	5	100.50
0	15.643	5	100.50
0	15.733	5	100.50
0	15.793	5	100.50
0	15.893	5	100.50
0	15.953	5	100.50
0	16.033	5	100.50
0	16.103	5	100.50
0	16.183	5	100.50
0	16.253	5	100.50
0	16.333	5	100.50
0	16.413	5	100.50
0	16.463	5	100.50
0	16.553	5	100.50
0	16.613	5	100.50
0	16.703	5	100.50
0	16.763	5	100.50
0	16.843	5	100.50
0	16.913	5	100.50
0	17.003	5	100.50
0	17.073	5	100.50
0	17.143	5	100.50
0	17.223	5	100.50
0	17.293	5	100.50
0	17.363	5	100.50
0	17.433	5	100.50
0	17.523	5	100.50
0	17.583	5	100.50
0	17.663	5	100.50
0	17.753	5	100.50
0	17.823	5	100.50
0	17.883	5	100.50
0	17.953	5	100.50
0	18.043	5	100.50
0	18.113	5	100.50
0	18.193	5	100.50
0	18.253	5	100.50
0	18.343	5	100.50
0	18.403	5	100.50
0	18.483	5	100.50
0	18.573	5	100.50
0	18.633	5	100.50
0	18.723	5	100.50
0	18.783	5	100.50
0	18.863	5	100.50
0	18.923	5	100.50
0	19.013	5	100.50
0	19.073	5	100.50
0	19.163	5	100.50
0	19.233	5	100.50
0	19.313	5	100.50
0	19.393	5	100.50
0	19.453	5	100.50
0	19.543	5	100.50
0	19.613	5	100.50
0	19.683	5	100.50
0	19.753	5	100.50
0	19.833	5	100.50
0	19.903	5	100.50
0	19.983	5	100.50
0	20.043	5	100.50
0	20.133	5	100.50
0	20.193	5	100.50
0	20.283	5	100.50
0	20.353	5	100.50
0	20.423	5	100.50
0	20.493	5	100.50
0	20.583	5	100.50
0	20.653	5	100.50
0	20.723	5	100.50
0	20.803	5	100.50
0	20.873	5	100.50
0	20.943	5	100.50
0	21.023	5	100.50
0	21.093	5	100.50
0	21.173	5	100.50
0	21.243	5	100.50
0	21.323	5	100.50
0	21.383	5	100.50
0	21.473	5	100.50
0	21.543	5	100.50
0	21.623	5	100.50
0	21.683	5	100.50
0	21.773	5	100.50
0	21.843	5	100.50
0	21.923	5	100.50
0	21.983	5	100.50
0	22.083	5	100.50
0	22.143	5	100.50
0	22.213	5	96.30
0	22.303	5	90.90
0	22.373	5	86.70
0	22.433	5	83.10
0	22.513	5	78.30
0	22.603	5	72.90
0	22.663	5	69.30
0	22.743	5	64.50
0	22.803	5	60.90
0	22.893	5	55.50
0	22.963	5	51.30
0	23.033	5	47.10
0	23.103	5	42.90
0	23.193	5	37.50
0	23.263	5	33.30
0	23.343	5	28.50
0	23.403	5	24.90
0	23.493	5	19.50
0	23.553	5	15.90
0	23.633	5	11.10
0	23.713	5	11.00
0	23.793	5	10.91
0	23.873	5	10.81
0	23.933	5	10.74
0	24.003	5	10.66
0	24.073	5	10.57
0	24.163	5	10.46
0	24.233	5	10.38
0	24.313	5	10.28
0	24.373	5	10.21
0	24.453	5	10.12
0	24.523	5	10.03
0	24.603	5	9.94
0	24.673	5	9.85
0	24.753	5	9.76
0	24.823	5	9.67
0	24.903	5	9.58
0	24.983	5	9.48
0	25.043	5	9.41
0	25.063	5	9.38
Scan Angle:  0
